PerfectGroup(61440,79) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(61440,80) |Phi|=64 violated by |a|=4 |b|=3 |ab|=6
PerfectGroup(61440,81) |Phi|=64 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(61440,82) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(61440,83) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(61440,84) |Phi|=4 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(61440,85) |Phi|=4 violated by |a|=4 |b|=3 |ab|=3
PerfectGroup(61440,86) |Phi|=4 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(61440,87) |Phi|=4 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(61440,88) |Phi|=4 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(61440,89) |Phi|=4 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(61440,90) |Phi|=4 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(61440,91) |Phi|=4 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(61440,92) |Phi|=4 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(61440,93) |Phi|=4 violated by |a|=4 |b|=3 |ab|=6
PerfectGroup(61440,94) |Phi|=4 violated by |a|=4 |b|=3 |ab|=3
PerfectGroup(61440,95) |Phi|=4 violated by |a|=4 |b|=3 |ab|=3
PerfectGroup(61440,96) |Phi|=64 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(61440,97) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(61440,98) |Phi|=64 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(62400,1) |Phi|=1 violated by |a|=15 |b|=4 |ab|=15
PerfectGroup(64512,1) |Phi|=2 violated by |a|=2 |b|=9 |ab|=9
PerfectGroup(64512,2) |Phi|=128 violated by |a|=2 |b|=9 |ab|=9
PerfectGroup(64512,3) |Phi|=128 violated by |a|=2 |b|=9 |ab|=9
PerfectGroup(64512,4) |Phi|=128 violated by |a|=2 |b|=9 |ab|=9
PerfectGroup(64800,1) |Phi|=3 violated by |a|=2 |b|=3 |ab|=5
PerfectGroup(65520,1) |Phi|=1 violated by |a|=6 |b|=13 |ab|=6
PerfectGroup(68880,1) |Phi|=2 violated by |a|=5 |b|=4 |ab|=4
PerfectGroup(69120,1) |Phi|=12 violated by |a|=3 |b|=2 |ab|=3
PerfectGroup(69120,2) |Phi|=12 violated by |a|=3 |b|=5 |ab|=2
PerfectGroup(69120,3) |Phi|=12 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(69120,4) |Phi|=1 violated by |a|=2 |b|=3 |ab|=4
PerfectGroup(74412,1) |Phi|=1 violated by |a|=2 |b|=53 |ab|=2
PerfectGroup(75000,1) |Phi|=10 violated by |a|=5 |b|=4 |ab|=4
PerfectGroup(75000,2) |Phi|=1 violated by |a|=5 |b|=4 |ab|=4
PerfectGroup(75000,3) |Phi|=1 violated by |a|=5 |b|=4 |ab|=4
PerfectGroup(75000,4) |Phi|=25 violated by |a|=3 |b|=5 |ab|=3
PerfectGroup(77760,1) |Phi|=1 violated by |a|=3 |b|=2 |ab|=2
PerfectGroup(77760,2) |Phi|=1 violated by |a|=3 |b|=2 |ab|=2
PerfectGroup(77760,3) |Phi|=81 violated by |a|=3 |b|=5 |ab|=5
PerfectGroup(77760,4) |Phi|=81 violated by |a|=3 |b|=5 |ab|=5
PerfectGroup(79200,1) |Phi|=2 violated by |a|=3 |b|=2 |ab|=3
PerfectGroup(79200,2) |Phi|=2 violated by |a|=5 |b|=11 |ab|=5
PerfectGroup(79200,3) |Phi|=2 violated by |a|=5 |b|=11 |ab|=5
PerfectGroup(79464,1) |Phi|=2 violated by |a|=21 |b|=4 |ab|=4
PerfectGroup(79860,1) |Phi|=1 violated by |a|=11 |b|=5 |ab|=5
PerfectGroup(80640,1) |Phi|=2 violated by |a|=6 |b|=7 |ab|=8
PerfectGroup(80640,2) |Phi|=4 violated by |a|=4 |b|=3 |ab|=5
PerfectGroup(80640,3) |Phi|=4 violated by |a|=4 |b|=5 |ab|=5
PerfectGroup(80640,4) |Phi|=4 violated by |a|=4 |b|=5 |ab|=3
PerfectGroup(80640,5) |Phi|=1 violated by |a|=2 |b|=3 |ab|=2
PerfectGroup(80640,6) |Phi|=8 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(84672,1) |Phi|=1 violated by |a|=7 |b|=2 |ab|=7
PerfectGroup(86016,1) |Phi|=1 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,2) |Phi|=8 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,3) |Phi|=8 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,4) |Phi|=1 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,5) |Phi|=8 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,6) |Phi|=8 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,7) |Phi|=8 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,8) |Phi|=8 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,9) |Phi|=64 violated by |a|=4 |b|=3 |ab|=3
PerfectGroup(86016,10) |Phi|=64 violated by |a|=4 |b|=3 |ab|=6
PerfectGroup(86016,11) |Phi|=8 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,12) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,13) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,14) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,15) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,16) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,17) |Phi|=8 violated by |a|=4 |b|=7 |ab|=7
PerfectGroup(86016,18) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,19) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,20) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,21) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,22) |Phi|=64 violated by |a|=8 |b|=7 |ab|=7
PerfectGroup(86016,23) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,24) |Phi|=512 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,25) |Phi|=512 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,26) |Phi|=512 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,27) |Phi|=512 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,28) |Phi|=512 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,29) |Phi|=8 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,30) |Phi|=8 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,31) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,32) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,33) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,34) |Phi|=64 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,35) |Phi|=512 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,36) |Phi|=512 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,37) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,38) |Phi|=64 violated by |a|=4 |b|=3 |ab|=6
PerfectGroup(86016,39) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,40) |Phi|=512 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,41) |Phi|=512 violated by |a|=4 |b|=3 |ab|=6
PerfectGroup(86016,42) |Phi|=64 violated by |a|=4 |b|=3 |ab|=3
PerfectGroup(86016,43) |Phi|=8 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,44) |Phi|=8 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,45) |Phi|=8 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,46) |Phi|=8 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,47) |Phi|=8 violated by |a|=4 |b|=3 |ab|=3
PerfectGroup(86016,48) |Phi|=8 violated by |a|=4 |b|=3 |ab|=6
PerfectGroup(86016,49) |Phi|=64 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(86016,50) |Phi|=2 violated by |a|=2 |b|=7 |ab|=7
PerfectGroup(86016,51) |Phi|=2 violated by |a|=4 |b|=3 |ab|=4
PerfectGroup(86016,52) |Phi|=2 violated by |a|=3 |b|=7 |ab|=6
PerfectGroup(86400,1) |Phi|=4 violated by |a|=3 |b|=4 |ab|=10
PerfectGroup(87480,1) |Phi|=2 violated by |a|=3 |b|=4 |ab|=4
PerfectGroup(87480,2) |Phi|=1 violated by |a|=3 |b|=10 |ab|=10
PerfectGroup(87480,3) |Phi|=9 violated by |a|=4 |b|=5 |ab|=3
PerfectGroup(87480,4) |Phi|=243 violated by |a|=3 |b|=4 |ab|=4
PerfectGroup(87480,5) |Phi|=243 violated by |a|=3 |b|=4 |ab|=4
PerfectGroup(87480,6) |Phi|=3 violated by |a|=3 |b|=2 |ab|=2
PerfectGroup(87480,7) |Phi|=3 violated by |a|=3 |b|=2 |ab|=2
PerfectGroup(87480,8) |Phi|=3 violated by |a|=3 |b|=2 |ab|=2
PerfectGroup(92160,1) |Phi|=1 violated by |a|=2 |b|=5 |ab|=5
PerfectGroup(92160,2) |Phi|=1 violated by |a|=2 |b|=3 |ab|=3
PerfectGroup(95040,1) |Phi|=1 violated by |a|=4 |b|=3 |ab|=4
PerfectGroup(96000,1) |Phi|=2 violated by |a|=5 |b|=3 |ab|=3
PerfectGroup(96000,2) |Phi|=32 violated by |a|=5 |b|=3 |ab|=3
PerfectGroup(96000,3) |Phi|=2 violated by |a|=5 |b|=6 |ab|=6
FINISHED
